longitude,latitude,lacounty:ain,streetnumber,streetname,addr:unit,postcode,city,source
-118.3273141,33.3430741,7480017026,215,Sumner Avenue,,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.3259162,33.34217581,7480014026,215,Descanso Avenue,,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.3255716,33.34189818,7480013030,215,Clarissa Avenue,,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.3287049,33.34411848,7480027008,216,West Whittley Avenue,,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.3256907,33.34202212,7480013007,216,Descanso Avenue,,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.3252953,33.34177419,7480011026,216,Clarissa Avenue,,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.3289563,33.34473074,,216,Marilla Avenue,,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.3289563,33.34473074,,217,West Whittley Avenue,,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.3280216,33.34343438,7480018043,217,Metropole Avenue,,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.3272874,33.34288685,7480017020,217,Sumner Avenue,,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.3259595,33.34212767,7480014025,217,Descanso Avenue,,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.3257318,33.34197335,7480013008,218,Descanso Avenue,,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.3253363,33.34173255,7480011018,218,Clarissa Avenue,,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.3286759,33.34349041,7480018037,219,Calle Del Sol,,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.3281249,33.34404822,7480027001,219,East Whittley Avenue,,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.3289563,33.34473074,,219,West Whittley Avenue,,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.3273285,33.34284143,7480017019,219,Sumner Avenue,,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.326003,33.34207949,7480014024,219,Descanso Avenue,,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.3256348,33.34182805,7480013029,219,Clarissa Avenue,,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.3288317,33.34408708,7480027009,220,West Whittley Avenue,,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.3284363,33.34314753,7480018016,220,Beacon Street,,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.3276854,33.34321263,7480017007,220,Metropole Avenue,,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.326176,33.34216503,7480014032,220,Catalina Avenue,,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.3257754,33.34192521,7480013009,220,Descanso Avenue,,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.3253759,33.34168863,7480011019,220,Clarissa Avenue,,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.3290688,33.34444651,7480019021,221,West Whittley Avenue,,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.3281178,33.34335748,7480018043,221,Metropole Avenue,,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.3256844,33.34177276,7480013028,221,Clarissa Avenue,,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.3277529,33.34313754,7480017008,222,Metropole Avenue,,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.3262275,33.34210806,7480014033,222,Catalina Avenue,,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.3258186,33.34187665,7480013010,222,Descanso Avenue,,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.3254167,33.34164324,7480011020,222,Clarissa Avenue,,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.3291401,33.3448909,7480023019,223,Marilla Avenue,,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.3273676,33.34279721,7480017018,223,Sumner Avenue,,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.3260462,33.34203098,7480014023,223,Descanso Avenue,,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.3262787,33.34205078,7480014039,224,Catalina Avenue,2,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.3262787,33.34205078,7480014038,224,Catalina Avenue,1,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.3289642,33.34410794,7480027011,224,West Whittley Avenue,,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.3258621,33.34182846,7480013011,224,Descanso Avenue,,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.3254513,33.34159291,7480012001,224,Clarissa Avenue,,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.3289238,33.34401496,7480027800,224 1/2,West Whittley Avenue,,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.3292328,33.34438881,7480019022,225,West Whittley Avenue,,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.3307659,33.34506919,7480024025,225,Hiawatha Avenue,,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.3293314,33.34481452,7480023024,225,Marilla Avenue,,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.3282142,33.34328099,7480018044,225,Metropole Avenue,,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.3274143,33.34274583,7480017017,225,Sumner Avenue,,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.3260897,33.34198277,7480014022,225,Descanso Avenue,,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.3257516,33.3416981,7480013027,225,Clarissa Avenue,,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.3290879,33.34402135,7480027034,226,West Whittley Avenue,,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.3263299,33.34199379,7480014008,226,Catalina Avenue,,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.3259055,33.34178026,7480013012,226,Descanso Avenue,,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.3254789,33.34154099,7480012015,226,Clarissa Avenue,,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.3284202,33.34393701,7480027012,227,East Whittley Avenue,,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.3274616,33.34269313,7480017016,227,Sumner Avenue,,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.326133,33.34193462,7480014021,227,Descanso Avenue,,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.3282926,33.34305647,7480018015,228,Beacon Street,,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.3278296,33.3430522,7480017009,228,Metropole Avenue,,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.32639,33.34192692,7480014009,228,Catalina Avenue,,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.3259488,33.34173193,7480013013,228,Descanso Avenue,,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.3255051,33.34148782,7480012002,228,Clarissa Avenue,,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.32831,33.34320426,7480018014,229,Metropole Avenue,,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.3293432,33.34432531,7480026001,229,West Whittley Avenue,,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.3274997,33.34265029,7480017015,229,Sumner Avenue,,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.3261765,33.34188626,7480014020,229,Descanso Avenue,,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.3278701,33.34300728,7480017010,230,Metropole Avenue,,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.3259921,33.34168362,7480013014,230,Descanso Avenue,,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.3255316,33.34143622,7480012003,230,Clarissa Avenue,,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.328395,33.34274374,7480030027,231,Beacon Street,,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.3262199,33.34183786,7480014019,231,Descanso Avenue,,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.3258197,33.34162206,7480013026,231,Clarissa Avenue,,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.32646,33.34184916,7480014010,232,Catalina Avenue,,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.3260356,33.34163543,7480013015,232,Descanso Avenue,,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.325556,33.34138451,7480012018,232,Clarissa Avenue,,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.329454,33.34426525,7480026002,233,West Whittley Avenue,,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.3275404,33.34260553,7480017014,233,Sumner Avenue,,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.3262632,33.3417897,7480014018,233,Descanso Avenue,,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.3258713,33.34156518,7480013025,233,Clarissa Avenue,,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.325499,33.34127533,7480012010,234,Clarissa Avenue,,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.3292613,33.34394176,7480027016,234,West Whittley Avenue,,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.3332587,33.33511821,7480052010,234,Bird Park Road,,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.3260791,33.34158724,7480013016,234,Descanso Avenue,,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.3256352,33.34136501,7480012006,234,Clarissa Avenue,,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.3310046,33.3449989,7480024023,235,Hiawatha Avenue,,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.3275863,33.34255461,7480017014,235,Sumner Avenue,,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.3263065,33.34174156,7480014017,235,Descanso Avenue,,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.3259213,33.3415091,7480013024,235,Clarissa Avenue,,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.327937,33.34286658,7480017011,236,Metropole Avenue,,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.3266287,33.34166149,7480014036,236,Catalina Avenue,,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.3265408,33.34175924,7480014034,236,Catalina Avenue,,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.3261223,33.34153872,7480013017,236,Descanso Avenue,,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.3256121,33.34127695,7480012019,236,Clarissa Avenue,,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.3295812,33.34419303,7480026003,237,West Whittley Avenue,,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.3276468,33.34248666,7480017014,237,Sumner Avenue,,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.3263499,33.34169319,7480014016,237,Descanso Avenue,,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.3297198,33.34426976,7480026004,238,Marilla Avenue,,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.3261658,33.34149049,7480013900,238,Descanso Avenue,,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.3256435,33.34120778,7480012020,238,Clarissa Avenue,,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.3263934,33.34164479,7480014015,239,Descanso Avenue,,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.3262091,33.34144237,7480013019,240,Descanso Avenue,,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.3264367,33.34159663,7480014014,241,Descanso Avenue,,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.325973,33.34145153,7480013023,241,Clarissa Avenue,,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.3293994,33.34382538,7480027018,242,West Whittley Avenue,,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.3297805,33.3442393,7480026034,242,Marilla Avenue,,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.3258053,33.34121044,7480012009,242,Clarissa Avenue,,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.3296579,33.3440436,7480026026,243,West Whittley Avenue,,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.326485,33.34154291,7480014013,243,Descanso Avenue,,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.3260333,33.34138452,7480013039,243,Clarissa Avenue,,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.3262545,33.34139199,7480013020,244,Descanso Avenue,,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.3258604,33.34114933,7480012014,244,Clarissa Avenue,,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.3311986,33.34497119,7480024022,245,Hiawatha Avenue,,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.3295326,33.34372421,7480027021,246,West Whittley Avenue,,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.3261007,33.34130966,7480013040,247,Clarissa Avenue,,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.3286576,33.34385141,7480027013,249,East Whittley Avenue,,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.3283648,33.34372843,7480018027,250,East Whitley Avenue,,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.3288202,33.34379637,7480027014,251,East Whittley Avenue,,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.3314154,33.34493153,7480024021,251,Hiawatha Avenue,,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.328969,33.34372974,7480027017,255,East Whittley Avenue,,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.3241171,33.34188889,7480010019,256,Middle Terrace Road,,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.3291011,33.34362035,7480027019,257,East Whittley Avenue,,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.3292107,33.34350035,7480027020,261,East Whittley Avenue,,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.329299,33.34340428,7480027023,265,East Whittley Avenue,,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.3259935,33.34100133,7480037001,300,Clarissa Avenue,,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.32639,33.34125215,7480036001,300,Descanso Avenue,,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.3267824,33.34148956,7480035001,300,Catalina Avenue,,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.3298834,33.34419271,7480026033,300,Marilla Avenue,,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.3303061,33.34547346,7480023025,300,Las Palmas Drive,,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.3297915,33.34396746,7480026010,301,West Whittley Avenue,,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.3262721,33.34110721,7480036041,301,Clarissa Avenue,,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.3270328,33.34162923,7480034001,301,Catalina Avenue,,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.3282566,33.34258193,7480031040,301,Beacon Street,,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.3267294,33.34401189,7480017005,301,Crescent Avenue,,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.3256985,33.34071704,7480038089,302,Clemente Avenue,,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.326043,33.34094646,7480037002,302,Clarissa Avenue,,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.3275498,33.34196702,7480033050,302,Sumner Avenue,,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.3261694,33.34445099,7480021007,302,Crescent Avenue,,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.3274707,33.34179154,7480033002,303,Eucalyptus Avenue,,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.3266177,33.34396328,7480017005,303,Crescent Avenue,,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.3256985,33.34071704,7480038089,304,Clemente Avenue,,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.3264363,33.3412005,7480036002,304,Descanso Avenue,,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.327254,33.34166508,7480034049,304,Eucalyptus Avenue,,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.3276074,33.34190283,7480033049,304,Sumner Avenue,,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.3300194,33.3441188,7480026032,304,Marilla Avenue,,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.3266509,33.34135853,7480035036,305,Descanso Avenue,,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.3270936,33.34156155,7480034002,305,Catalina Avenue,,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.3275278,33.34172803,7480033003,305,Eucalyptus Avenue,,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.3281782,33.34253224,7480031041,305,Beacon Street,,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.3281782,33.34253224,7480031041,305,Beacon Street,,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.3277715,33.34224813,7480031012,305,Sumner Avenue,,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.3296474,33.34363695,7480027022,306,West Whittley Avenue,,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.3256985,33.34071704,7480038089,306,Clemente Avenue,,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.3260923,33.34089151,7480037003,306,Clarissa Avenue,,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.3264877,33.34114347,7480036003,306,Descanso Avenue,,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.3268565,33.34140735,7480035002,306,Catalina Avenue,,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.32729,33.34162492,7480034048,306,Eucalyptus Avenue,,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.3276492,33.34185651,7480033048,306,Sumner Avenue,,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.329924,33.34388585,7480026011,307,West Whittley Avenue,,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.3259263,33.34080217,7480037038,307,Clemente Avenue,,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.3267308,33.34126931,7480035035,307,Descanso Avenue,,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.3271328,33.34151804,7480034003,307,Catalina Avenue,,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.3278444,33.34222232,7480031013,307,Sumner Avenue,,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.3258412,33.3405396,7480038085,308,Clemente Avenue,,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.3261414,33.34083673,7480037004,308,Clarissa Avenue,,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.3265389,33.34108648,7480036004,308,Descanso Avenue,,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.3269438,33.34131023,7480035003,308,Catalina Avenue,,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.3276886,33.3418125,7480033047,308,Sumner Avenue,,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.3301167,33.34406839,7480026012,308,Marilla Avenue,,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.3293999,33.34329449,7480027026,309,East Whittley Avenue,,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.3259814,33.3407406,7480037037,309,Clemente Avenue,,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.3263708,33.34099758,7480036040,309,Clarissa Avenue,,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.3267742,33.34122109,7480035034,309,Descanso Avenue,,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.3271708,33.34147574,7480034004,309,Catalina Avenue,,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.3280703,33.34241232,7480031901,309,Beacon Street,,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.3303083,33.3442828,7480024034,309,Marilla Avenue,,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.3296861,33.34349811,7480027025,310,West Whittley Avenue,A,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.329803,33.34362777,7480027024,310,West Whittley Avenue,B,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.3292468,33.34307904,7480030010,310,East Whittley Avenue,,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.3258412,33.3405396,7480038086,310,Clemente Avenue,,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.3261907,33.34078193,7480037005,310,Clarissa Avenue,,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.3265822,33.34103832,7480036005,310,Descanso Avenue,,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.3273393,33.34157015,7480034047,310,Eucalyptus Avenue,,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.3277275,33.34176922,7480033046,310,Sumner Avenue,,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.3283493,33.34242189,7480031039,310,Metropole Avenue,,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.3302179,33.34404469,7480026014,310,Marilla Avenue,,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.3278823,33.34271535,7480017011,310,Beacon Street,,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.3295196,33.34316287,7480027028,311,East Whittley Avenue,,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.3300752,33.3438264,7480026013,311,West Whittley Avenue,,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.3260445,33.34067045,7480037036,311,Clemente Avenue,,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.3264291,33.34093275,7480036039,311,Clarissa Avenue,,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.3268175,33.34117293,7480035900,311,Descanso Avenue,,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.3272095,33.34143269,7480034005,311,Catalina Avenue,,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
